Wavelength_01 quinine_0.2mM_PL Wavelength_02 quinine_0.2mM_Abs
8.61994e+02 2.85556e-01 8.61994e+02 4.00000e-02
8.62729e+02 1.26667e-01 8.62729e+02 4.00000e-02
8.63465e+02 2.03333e-01 8.63465e+02 3.00000e-02
8.64200e+02 2.25556e-01 8.64200e+02 3.00000e-02
8.64936e+02 6.00000e-02 8.64936e+02 3.00000e-02
8.65671e+02 3.18889e-01 8.65671e+02 3.00000e-02
8.66406e+02 4.07778e-01 8.66406e+02 3.00000e-02
8.67141e+02 3.51111e-01 8.67141e+02 3.55556e-02
8.67876e+02 4.92222e-01 8.67876e+02 4.00000e-02
8.68611e+02 3.98889e-01 8.68611e+02 4.00000e-02
8.69345e+02 5.64444e-01 8.69345e+02 4.00000e-02
8.70080e+02 6.05556e-01 8.70080e+02 4.00000e-02
8.70814e+02 5.65556e-01 8.70814e+02 4.00000e-02
8.71549e+02 5.03333e-01 8.71549e+02 4.00000e-02
8.72283e+02 4.51111e-01 8.72283e+02 4.00000e-02
8.73018e+02 3.30000e-01 8.73018e+02 4.11111e-02
8.73752e+02 3.85556e-01 8.73752e+02 5.00000e-02
8.74486e+02 3.80000e-01 8.74486e+02 5.00000e-02
8.75220e+02 3.30000e-01 8.75220e+02 5.00000e-02
8.75954e+02 5.26667e-01 8.75954e+02 5.00000e-02
8.76688e+02 5.37778e-01 8.76688e+02 5.00000e-02
8.77421e+02 6.04444e-01 8.77421e+02 5.00000e-02
8.78155e+02 6.72222e-01 8.78155e+02 4.00000e-02
8.78889e+02 6.46667e-01 8.78889e+02 4.00000e-02
8.79622e+02 6.25556e-01 8.79622e+02 4.00000e-02
8.80355e+02 9.61111e-01 8.80355e+02 4.00000e-02
8.81089e+02 7.40000e-01 8.81089e+02 4.00000e-02
8.81822e+02 7.58889e-01 8.81822e+02 3.11111e-02
8.82555e+02 6.14444e-01 8.82555e+02 3.00000e-02
8.83288e+02 4.76667e-01 8.83288e+02 3.22222e-02
8.84021e+02 4.00000e-01 8.84021e+02 3.55556e-02
8.84754e+02 2.96667e-01 8.84754e+02 3.77778e-02
8.85487e+02 1.43333e-01 8.85487e+02 4.00000e-02
8.86219e+02 -6.66667e-03 8.86219e+02 4.00000e-02
8.86952e+02 7.11111e-02 8.86952e+02 4.00000e-02
8.87684e+02 6.11111e-02 8.87684e+02 4.00000e-02
8.88417e+02 1.82222e-01 8.88417e+02 4.00000e-02
8.89149e+02 1.84444e-01 8.89149e+02 4.00000e-02
8.89881e+02 1.63333e-01 8.89881e+02 4.00000e-02
8.90613e+02 -1.11111e-02 8.90613e+02 3.66667e-02
8.91345e+02 1.43333e-01 8.91345e+02 3.00000e-02
8.92077e+02 6.66667e-02 8.92077e+02 3.00000e-02
8.92809e+02 7.33333e-02 8.92809e+02 2.33333e-02
8.93541e+02 1.22222e-02 8.93541e+02 2.00000e-02
8.94273e+02 1.77778e-01 8.94273e+02 2.00000e-02
8.95004e+02 2.47778e-01 8.95004e+02 2.00000e-02
8.95736e+02 4.32222e-01 8.95736e+02 2.00000e-02
8.96467e+02 2.08889e-01 8.96467e+02 2.00000e-02
8.97199e+02 1.87778e-01 8.97199e+02 2.00000e-02
8.97930e+02 2.02222e-01 8.97930e+02 2.00000e-02
8.98661e+02 3.11111e-01 8.98661e+02 3.00000e-02
8.99392e+02 1.30000e-01 8.99392e+02 3.00000e-02
9.00123e+02 1.94444e-01 9.00123e+02 3.00000e-02
9.00854e+02 -5.55556e-03 9.00854e+02 3.33333e-02
9.01584e+02 1.46667e-01 9.01584e+02 3.66667e-02
9.02315e+02 1.62222e-01 9.02315e+02 3.88889e-02
9.03046e+02 1.44444e-02 9.03046e+02 4.00000e-02
9.03776e+02 -5.77778e-02 9.03776e+02 4.00000e-02
9.04507e+02 -6.88889e-02 9.04507e+02 3.88889e-02
9.05237e+02 -6.77778e-02 9.05237e+02 3.11111e-02
9.05967e+02 8.55556e-02 9.05967e+02 3.33333e-02
9.06697e+02 1.63333e-01 9.06697e+02 3.88889e-02
9.07427e+02 3.18889e-01 9.07427e+02 4.00000e-02
9.08157e+02 3.42222e-01 9.08157e+02 4.00000e-02
9.08887e+02 2.04444e-01 9.08887e+02 4.00000e-02
9.09617e+02 1.23333e-01 9.09617e+02 4.00000e-02
9.10347e+02 -1.47778e-01 9.10347e+02 4.00000e-02
9.11076e+02 -3.44444e-01 9.11076e+02 4.00000e-02
9.11806e+02 -5.22222e-01 9.11806e+02 4.00000e-02
9.12535e+02 -4.87778e-01 9.12535e+02 3.77778e-02
9.13264e+02 -4.76667e-01 9.13264e+02 4.00000e-02
9.13994e+02 -4.63333e-01 9.13994e+02 4.00000e-02
9.14723e+02 -1.73333e-01 9.14723e+02 4.00000e-02
9.15452e+02 -6.55556e-02 9.15452e+02 4.00000e-02
9.16181e+02 2.18889e-01 9.16181e+02 3.77778e-02
9.16910e+02 4.34444e-01 9.16910e+02 3.00000e-02
9.17638e+02 1.70000e-01 9.17638e+02 3.00000e-02
9.18367e+02 3.66667e-01 9.18367e+02 3.00000e-02
9.19096e+02 7.16667e-01 9.19096e+02 2.11111e-02
9.19824e+02 6.07778e-01 9.19824e+02 2.00000e-02
9.20553e+02 7.37778e-01 9.20553e+02 2.00000e-02
9.21281e+02 6.05556e-01 9.21281e+02 2.00000e-02
9.22009e+02 5.10000e-01 9.22009e+02 2.00000e-02
9.22737e+02 5.75556e-01 9.22737e+02 2.00000e-02
9.23465e+02 7.05556e-01 9.23465e+02 1.00000e-02
9.24193e+02 6.66667e-01 9.24193e+02 1.00000e-02
9.24921e+02 6.21111e-01 9.24921e+02 1.00000e-02
9.25649e+02 5.12222e-01 9.25649e+02 1.33333e-02
9.26377e+02 3.80000e-01 9.26377e+02 2.00000e-02
9.27104e+02 4.52222e-01 9.27104e+02 2.00000e-02
9.27832e+02 4.21111e-01 9.27832e+02 2.00000e-02
9.28559e+02 3.47778e-01 9.28559e+02 3.00000e-02
9.29286e+02 2.26667e-01 9.29286e+02 3.00000e-02
9.30014e+02 9.00000e-02 9.30014e+02 3.00000e-02
9.30741e+02 2.77778e-02 9.30741e+02 3.00000e-02
9.31468e+02 2.48889e-01 9.31468e+02 3.00000e-02
9.32195e+02 3.55556e-02 9.32195e+02 3.44444e-02
9.32922e+02 9.55556e-02 9.32922e+02 3.33333e-02
9.33648e+02 -7.11111e-02 9.33648e+02 3.00000e-02
9.34375e+02 -2.77778e-01 9.34375e+02 3.00000e-02
9.35102e+02 -1.34444e-01 9.35102e+02 3.00000e-02
9.35828e+02 1.08889e-01 9.35828e+02 3.00000e-02
9.36554e+02 1.56667e-01 9.36554e+02 2.22222e-02
9.37281e+02 3.96667e-01 9.37281e+02 2.00000e-02
9.38007e+02 3.18889e-01 9.38007e+02 2.00000e-02
9.38733e+02 3.51111e-01 9.38733e+02 2.00000e-02
9.39459e+02 5.64444e-01 9.39459e+02 2.00000e-02
9.40185e+02 6.52222e-01 9.40185e+02 2.00000e-02
9.40911e+02 3.80000e-01 9.40911e+02 3.00000e-02
9.41637e+02 3.44444e-02 9.41637e+02 3.00000e-02
9.42362e+02 8.22222e-02 9.42362e+02 3.00000e-02
9.43088e+02 2.92222e-01 9.43088e+02 3.00000e-02
9.43813e+02 2.25556e-01 9.43813e+02 2.44444e-02
9.44539e+02 5.22222e-02 9.44539e+02 2.00000e-02
9.45264e+02 1.22222e-01 9.45264e+02 2.00000e-02
9.45989e+02 1.82222e-01 9.45989e+02 2.00000e-02
9.46714e+02 5.00000e-01 9.46714e+02 2.00000e-02
9.47439e+02 3.28889e-01 9.47439e+02 2.00000e-02
9.48164e+02 7.33333e-02 9.48164e+02 2.00000e-02
9.48889e+02 2.60000e-01 9.48889e+02 2.00000e-02
9.49614e+02 3.56667e-01 9.49614e+02 2.00000e-02
9.50338e+02 1.52222e-01 9.50338e+02 2.11111e-02
9.51063e+02 1.53333e-01 9.51063e+02 2.33333e-02
9.51787e+02 5.55556e-03 9.51787e+02 2.33333e-02
9.52512e+02 2.94444e-01 9.52512e+02 2.00000e-02
9.53236e+02 2.44444e-01 9.53236e+02 2.00000e-02
9.53960e+02 5.77778e-02 9.53960e+02 2.00000e-02
9.54684e+02 -1.88889e-02 9.54684e+02 2.00000e-02
9.55408e+02 -1.55556e-02 9.55408e+02 2.00000e-02
9.56132e+02 1.51111e-01 9.56132e+02 2.00000e-02
9.56856e+02 1.75556e-01 9.56856e+02 2.00000e-02
9.57580e+02 -1.15556e-01 9.57580e+02 2.00000e-02
9.58303e+02 1.07778e-01 9.58303e+02 2.00000e-02
9.59027e+02 1.45556e-01 9.59027e+02 2.22222e-02
9.59750e+02 2.43333e-01 9.59750e+02 2.44444e-02
9.60474e+02 2.07778e-01 9.60474e+02 2.22222e-02
9.61197e+02 5.44444e-02 9.61197e+02 2.00000e-02
9.61920e+02 -1.87778e-01 9.61920e+02 2.00000e-02
9.62643e+02 -1.84444e-01 9.62643e+02 2.00000e-02
9.63366e+02 -3.80000e-01 9.63366e+02 2.00000e-02
9.64089e+02 -3.54444e-01 9.64089e+02 2.00000e-02
9.64812e+02 -4.80000e-01 9.64812e+02 2.00000e-02
9.65534e+02 -2.08889e-01 9.65534e+02 2.00000e-02
9.66257e+02 -2.41111e-01 9.66257e+02 2.00000e-02
9.66979e+02 -5.55556e-03 9.66979e+02 2.00000e-02
9.67702e+02 2.16667e-01 9.67702e+02 2.00000e-02
9.68424e+02 2.85556e-01 9.68424e+02 2.55556e-02
9.69146e+02 1.22222e-01 9.69146e+02 3.00000e-02
9.69869e+02 3.94444e-01 9.69869e+02 3.00000e-02
9.70591e+02 6.33333e-02 9.70591e+02 3.00000e-02
9.71313e+02 -2.44444e-02 9.71313e+02 3.00000e-02
9.72034e+02 -1.25556e-01 9.72034e+02 3.00000e-02
9.72756e+02 -2.66667e-01 9.72756e+02 3.00000e-02
9.73478e+02 -8.33333e-02 9.73478e+02 3.00000e-02
9.74199e+02 2.05556e-01 9.74199e+02 3.00000e-02
9.74921e+02 1.12222e-01 9.74921e+02 3.00000e-02
9.75642e+02 2.18889e-01 9.75642e+02 3.00000e-02
9.76364e+02 3.58889e-01 9.76364e+02 3.00000e-02
9.77085e+02 4.08889e-01 9.77085e+02 3.00000e-02
9.77806e+02 4.20000e-01 9.77806e+02 3.00000e-02
9.78527e+02 2.10000e-01 9.78527e+02 3.00000e-02
9.79248e+02 7.88889e-02 9.79248e+02 3.00000e-02
9.79969e+02 1.31111e-01 9.79969e+02 3.00000e-02
9.80689e+02 8.88889e-02 9.80689e+02 2.44444e-02
9.81410e+02 1.36667e-01 9.81410e+02 2.00000e-02
9.82131e+02 2.14444e-01 9.82131e+02 2.00000e-02
9.82851e+02 2.08889e-01 9.82851e+02 2.00000e-02
9.83571e+02 3.31111e-01 9.83571e+02 2.22222e-02
9.84292e+02 5.44444e-01 9.84292e+02 2.22222e-02
9.85012e+02 3.96667e-01 9.85012e+02 2.22222e-02
9.85732e+02 4.42222e-01 9.85732e+02 2.22222e-02
9.86452e+02 2.73333e-01 9.86452e+02 2.11111e-02
9.87172e+02 3.98889e-01 9.87172e+02 2.00000e-02
9.87892e+02 5.66667e-01 9.87892e+02 2.00000e-02
9.88611e+02 5.80000e-01 9.88611e+02 2.00000e-02
9.89331e+02 2.28889e-01 9.89331e+02 2.00000e-02
9.90050e+02 1.97778e-01 9.90050e+02 2.00000e-02
9.90770e+02 2.51111e-01 9.90770e+02 2.00000e-02
9.91489e+02 3.80000e-01 9.91489e+02 2.00000e-02
9.92208e+02 1.98889e-01 9.92208e+02 2.00000e-02
9.92928e+02 -6.66667e-02 9.92928e+02 2.00000e-02
9.93647e+02 -2.02222e-01 9.93647e+02 1.77778e-02
